name,label,settlement_id,ward_code,lga_code,children_under5_last_round,consent_to_follow_up
BAN-003491,"BAN-003491  (I. Sule, structure 246)",S02432,W039,LGA04,0,yes
BAN-003492,"BAN-003492  (I. Kabo, structure 197)",S02432,W039,LGA04,4,yes
BAN-003493,"BAN-003493  (A. Nura, structure 211)",S02432,W039,LGA04,2,yes
BAN-003494,"BAN-003494  (A. Cham, structure 104)",S02432,W039,LGA04,1,yes
BAN-003495,"BAN-003495  (M. Gani, structure 230)",S02432,W039,LGA04,0,yes
BAN-003496,"BAN-003496  (F. Cham, structure 186)",S00501,W006,LGA01,2,yes
BAN-003497,"BAN-003497  (R. Yaro, structure 161)",S00501,W006,LGA01,1,yes
BAN-003498,"BAN-003498  (F. Jibo, structure 67)",S00501,W006,LGA01,4,yes
BAN-003499,"BAN-003499  (B. Zubi, structure 226)",S00501,W006,LGA01,2,yes
BAN-003500,"BAN-003500  (F. Nura, structure 108)",S00243,W003,LGA01,4,yes
BAN-003501,"BAN-003501  (B. Pama, structure 128)",S00544,W007,LGA01,1,yes
BAN-003502,"BAN-003502  (F. Zubi, structure 21)",S00544,W007,LGA01,1,yes
BAN-003503,"BAN-003503  (H. Musa, structure 256)",S00544,W007,LGA01,0,yes
BAN-003504,"BAN-003504  (Z. Funo, structure 251)",S00544,W007,LGA01,1,yes
BAN-003505,"BAN-003505  (U. Rabi, structure 235)",S01447,W020,LGA01,1,no
BAN-003506,"BAN-003506  (Y. Bala, structure 157)",S01447,W020,LGA01,0,yes
BAN-003507,"BAN-003507  (K. Rabi, structure 62)",S00294,W003,LGA01,0,yes
BAN-003508,"BAN-003508  (Z. Bala, structure 137)",S00294,W003,LGA01,1,yes
BAN-003509,"BAN-003509  (F. Tanko, structure 136)",S00294,W003,LGA01,4,yes
BAN-003510,"BAN-003510  (B. Sule, structure 232)",S01807,W028,LGA04,1,yes
BAN-003511,"BAN-003511  (U. Bala, structure 179)",S02377,W038,LGA03,4,yes
BAN-003512,"BAN-003512  (Z. Jibo, structure 197)",S02377,W038,LGA03,0,yes
BAN-003513,"BAN-003513  (F. Musa, structure 63)",S01192,W015,LGA01,4,yes
BAN-003514,"BAN-003514  (Y. Wada, structure 24)",S01192,W015,LGA01,4,yes
BAN-003515,"BAN-003515  (S. Gani, structure 50)",S01613,W023,LGA03,0,yes
BAN-003516,"BAN-003516  (S. Gani, structure 201)",S01613,W023,LGA03,0,yes
BAN-003517,"BAN-003517  (M. Rabi, structure 170)",S01613,W023,LGA03,4,no
BAN-003518,"BAN-003518  (F. Bala, structure 202)",S01756,W027,LGA03,3,yes
BAN-003519,"BAN-003519  (K. Dogo, structure 184)",S01756,W027,LGA03,4,yes
BAN-003520,"BAN-003520  (A. Zubi, structure 25)",S00675,W008,LGA01,1,yes
BAN-003521,"BAN-003521  (R. Funo, structure 118)",S00675,W008,LGA01,0,yes
BAN-003522,"BAN-003522  (B. Tanko, structure 89)",S01168,W015,LGA01,0,yes
BAN-003523,"BAN-003523  (R. Dogo, structure 158)",S01168,W015,LGA01,1,yes
BAN-003524,"BAN-003524  (M. Dogo, structure 45)",S00852,W010,LGA02,3,yes
BAN-003525,"BAN-003525  (A. Pama, structure 27)",S00852,W010,LGA02,0,yes
BAN-003526,"BAN-003526  (B. Yaro, structure 253)",S00852,W010,LGA02,1,yes
BAN-003527,"BAN-003527  (S. Umar, structure 2)",S00852,W010,LGA02,1,yes
BAN-003528,"BAN-003528  (Z. Nura, structure 112)",S02281,W036,LGA04,4,yes
BAN-003529,"BAN-003529  (Z. Oje, structure 38)",S02281,W036,LGA04,2,yes
BAN-003530,"BAN-003530  (I. Jibo, structure 3)",S02281,W036,LGA04,0,yes
BAN-003531,"BAN-003531  (F. Jibo, structure 117)",S02281,W036,LGA04,0,no
BAN-003532,"BAN-003532  (I. Haru, structure 103)",S01972,W030,LGA04,0,yes
BAN-003533,"BAN-003533  (S. Sule, structure 211)",S01972,W030,LGA04,0,yes
BAN-003534,"BAN-003534  (A. Abu, structure 19)",S00449,W006,LGA01,0,yes
BAN-003535,"BAN-003535  (B. Bala, structure 207)",S00449,W006,LGA01,2,yes
BAN-003536,"BAN-003536  (B. Funo, structure 25)",S00449,W006,LGA01,3,yes
BAN-003537,"BAN-003537  (A. Dogo, structure 40)",S01929,W030,LGA04,3,yes
BAN-003538,"BAN-003538  (R. Tanko, structure 219)",S01929,W030,LGA04,0,yes
BAN-003539,"BAN-003539  (F. Rabi, structure 148)",S01929,W030,LGA04,3,yes
BAN-003540,"BAN-003540  (R. Musa, structure 220)",S01446,W020,LGA01,0,yes
BAN-003541,"BAN-003541  (I. Pama, structure 157)",S01446,W020,LGA01,1,yes
BAN-003542,"BAN-003542  (U. Wada, structure 238)",S01446,W020,LGA01,2,yes
BAN-003543,"BAN-003543  (H. Umar, structure 20)",S01446,W020,LGA01,0,yes
BAN-003544,"BAN-003544  (S. Funo, structure 193)",S02280,W036,LGA04,0,yes
BAN-003545,"BAN-003545  (K. Cham, structure 159)",S02280,W036,LGA04,0,yes
BAN-003546,"BAN-003546  (U. Jibo, structure 1)",S00843,W010,LGA02,2,yes
BAN-003547,"BAN-003547  (B. Sule, structure 73)",S02014,W031,LGA03,2,yes
BAN-003548,"BAN-003548  (A. Pama, structure 206)",S02014,W031,LGA03,0,no
BAN-003549,"BAN-003549  (K. Zubi, structure 146)",S02263,W035,LGA04,4,yes
BAN-003550,"BAN-003550  (F. Pama, structure 82)",S02263,W035,LGA04,3,yes
BAN-003551,"BAN-003551  (U. Funo, structure 35)",S02263,W035,LGA04,3,yes
BAN-003552,"BAN-003552  (B. Oje, structure 148)",S00867,W010,LGA02,3,yes
BAN-003553,"BAN-003553  (Y. Jibo, structure 133)",S00867,W010,LGA02,0,yes
BAN-003554,"BAN-003554  (M. Lami, structure 168)",S00867,W010,LGA02,2,yes
BAN-003555,"BAN-003555  (Z. Pama, structure 76)",S00459,W006,LGA01,2,yes
BAN-003556,"BAN-003556  (K. Isa, structure 223)",S00459,W006,LGA01,1,yes
BAN-003557,"BAN-003557  (B. Sule, structure 145)",S00459,W006,LGA01,0,yes
BAN-003558,"BAN-003558  (Y. Abu, structure 1)",S00459,W006,LGA01,4,yes
BAN-003559,"BAN-003559  (Y. Abu, structure 65)",S01571,W022,LGA03,2,yes
BAN-003560,"BAN-003560  (M. Pama, structure 102)",S01571,W022,LGA03,4,yes
BAN-003561,"BAN-003561  (H. Jibo, structure 125)",S01235,W016,LGA02,0,no
BAN-003562,"BAN-003562  (Z. Abu, structure 144)",S01235,W016,LGA02,0,yes
BAN-003563,"BAN-003563  (A. Wada, structure 79)",S01235,W016,LGA02,2,yes
BAN-003564,"BAN-003564  (Z. Wada, structure 75)",S01750,W026,LGA03,4,yes
BAN-003565,"BAN-003565  (S. Pama, structure 198)",S01707,W026,LGA03,4,no
BAN-003566,"BAN-003566  (I. Jibo, structure 173)",S00354,W004,LGA02,1,yes
BAN-003567,"BAN-003567  (H. Dogo, structure 11)",S00354,W004,LGA02,4,yes
BAN-003568,"BAN-003568  (U. Tanko, structure 48)",S00354,W004,LGA02,4,yes
BAN-003569,"BAN-003569  (K. Isa, structure 104)",S01764,W027,LGA03,0,yes
BAN-003570,"BAN-003570  (F. Tanko, structure 52)",S00150,W002,LGA01,0,yes
BAN-003571,"BAN-003571  (H. Zubi, structure 75)",S00150,W002,LGA01,0,yes
BAN-003572,"BAN-003572  (M. Abu, structure 122)",S00150,W002,LGA01,3,no
BAN-003573,"BAN-003573  (F. Wada, structure 66)",S00150,W002,LGA01,1,yes
BAN-003574,"BAN-003574  (B. Jibo, structure 240)",S00150,W002,LGA01,1,yes
BAN-003575,"BAN-003575  (A. Zubi, structure 177)",S00803,W009,LGA02,0,yes
BAN-003576,"BAN-003576  (S. Yaro, structure 58)",S00803,W009,LGA02,1,yes
BAN-003577,"BAN-003577  (Z. Kabo, structure 94)",S00803,W009,LGA02,1,yes
BAN-003578,"BAN-003578  (R. Jibo, structure 258)",S00803,W009,LGA02,3,yes
BAN-003579,"BAN-003579  (K. Pama, structure 40)",S02043,W031,LGA03,1,yes
BAN-003580,"BAN-003580  (F. Oje, structure 122)",S02043,W031,LGA03,0,yes
BAN-003581,"BAN-003581  (A. Pama, structure 189)",S00350,W004,LGA02,1,yes
BAN-003582,"BAN-003582  (F. Nura, structure 175)",S02313,W037,LGA03,3,yes
BAN-003583,"BAN-003583  (K. Wada, structure 6)",S02313,W037,LGA03,2,yes
BAN-003584,"BAN-003584  (S. Isa, structure 227)",S02313,W037,LGA03,4,yes
BAN-003585,"BAN-003585  (H. Yaro, structure 254)",S02313,W037,LGA03,1,no
BAN-003586,"BAN-003586  (R. Kabo, structure 92)",S00208,W002,LGA01,0,yes
BAN-003587,"BAN-003587  (Y. Lami, structure 120)",S00208,W002,LGA01,1,yes
BAN-003588,"BAN-003588  (M. Jibo, structure 180)",S00208,W002,LGA01,2,yes
BAN-003589,"BAN-003589  (M. Musa, structure 59)",S00208,W002,LGA01,0,yes
BAN-003590,"BAN-003590  (K. Oje, structure 74)",S01315,W017,LGA03,4,yes
BAN-003591,"BAN-003591  (B. Gani, structure 42)",S01315,W017,LGA03,0,yes
BAN-003592,"BAN-003592  (I. Umar, structure 171)",S01315,W017,LGA03,4,yes
BAN-003593,"BAN-003593  (I. Funo, structure 245)",S01315,W017,LGA03,3,yes
BAN-003594,"BAN-003594  (I. Dogo, structure 148)",S00310,W003,LGA01,2,yes
BAN-003595,"BAN-003595  (Y. Umar, structure 32)",S00310,W003,LGA01,2,yes
BAN-003596,"BAN-003596  (S. Tanko, structure 151)",S00108,W001,LGA01,0,yes
BAN-003597,"BAN-003597  (S. Kabo, structure 98)",S00108,W001,LGA01,3,yes
BAN-003598,"BAN-003598  (I. Gani, structure 100)",S00108,W001,LGA01,2,yes
BAN-003599,"BAN-003599  (A. Cham, structure 148)",S00624,W007,LGA01,1,yes
BAN-003600,"BAN-003600  (H. Musa, structure 234)",S00624,W007,LGA01,4,yes
BAN-003601,"BAN-003601  (Z. Oje, structure 50)",S00624,W007,LGA01,3,yes
BAN-003602,"BAN-003602  (K. Nura, structure 104)",S00624,W007,LGA01,2,yes
BAN-003603,"BAN-003603  (B. Pama, structure 42)",S01467,W020,LGA01,2,yes
BAN-003604,"BAN-003604  (F. Gani, structure 46)",S01467,W020,LGA01,2,yes
BAN-003605,"BAN-003605  (U. Dogo, structure 107)",S02287,W036,LGA04,4,yes
BAN-003606,"BAN-003606  (K. Isa, structure 145)",S02287,W036,LGA04,3,yes
BAN-003607,"BAN-003607  (I. Pama, structure 212)",S02287,W036,LGA04,3,yes
BAN-003608,"BAN-003608  (F. Zubi, structure 82)",S01009,W014,LGA01,0,yes
BAN-003609,"BAN-003609  (Y. Gani, structure 69)",S01009,W014,LGA01,4,no
BAN-003610,"BAN-003610  (S. Umar, structure 39)",S01340,W018,LGA02,0,yes
BAN-003611,"BAN-003611  (B. Zubi, structure 189)",S01340,W018,LGA02,0,yes
BAN-003612,"BAN-003612  (U. Wada, structure 227)",S01340,W018,LGA02,0,yes
BAN-003613,"BAN-003613  (U. Tanko, structure 74)",S02308,W036,LGA04,3,yes
BAN-003614,"BAN-003614  (H. Oje, structure 227)",S00921,W011,LGA02,1,yes
BAN-003615,"BAN-003615  (U. Yaro, structure 89)",S00921,W011,LGA02,2,yes
BAN-003616,"BAN-003616  (I. Cham, structure 255)",S00667,W008,LGA01,1,yes
BAN-003617,"BAN-003617  (F. Ede, structure 46)",S00667,W008,LGA01,2,yes
BAN-003618,"BAN-003618  (Z. Umar, structure 3)",S00101,W001,LGA01,2,yes
BAN-003619,"BAN-003619  (H. Dogo, structure 97)",S00101,W001,LGA01,4,yes
BAN-003620,"BAN-003620  (H. Oje, structure 35)",S00101,W001,LGA01,2,no
BAN-003621,"BAN-003621  (Y. Dogo, structure 125)",S00101,W001,LGA01,0,yes
BAN-003622,"BAN-003622  (M. Nura, structure 129)",S00057,W001,LGA01,1,yes
BAN-003623,"BAN-003623  (U. Musa, structure 215)",S00057,W001,LGA01,0,no
BAN-003624,"BAN-003624  (S. Yaro, structure 146)",S00242,W003,LGA01,1,yes
BAN-003625,"BAN-003625  (F. Wada, structure 158)",S00242,W003,LGA01,1,yes
BAN-003626,"BAN-003626  (F. Gani, structure 58)",S00242,W003,LGA01,3,yes
BAN-003627,"BAN-003627  (H. Nura, structure 184)",S00135,W002,LGA01,2,no
BAN-003628,"BAN-003628  (A. Ede, structure 15)",S00888,W011,LGA02,1,yes
BAN-003629,"BAN-003629  (B. Cham, structure 156)",S00888,W011,LGA02,4,yes
BAN-003630,"BAN-003630  (I. Umar, structure 199)",S01741,W026,LGA03,3,yes
BAN-003631,"BAN-003631  (U. Haru, structure 137)",S01741,W026,LGA03,3,yes
BAN-003632,"BAN-003632  (S. Umar, structure 134)",S01741,W026,LGA03,2,no
BAN-003633,"BAN-003633  (K. Abu, structure 108)",S00696,W008,LGA01,3,yes
BAN-003634,"BAN-003634  (Y. Isa, structure 245)",S00499,W006,LGA01,1,no
BAN-003635,"BAN-003635  (Z. Gani, structure 245)",S00499,W006,LGA01,0,yes
BAN-003636,"BAN-003636  (Z. Rabi, structure 15)",S00499,W006,LGA01,3,yes
BAN-003637,"BAN-003637  (S. Ede, structure 66)",S00499,W006,LGA01,2,no
BAN-003638,"BAN-003638  (K. Gani, structure 33)",S00499,W006,LGA01,4,yes
BAN-003639,"BAN-003639  (Z. Wada, structure 96)",S00804,W009,LGA02,4,yes
BAN-003640,"BAN-003640  (H. Ede, structure 4)",S01107,W015,LGA01,1,yes
BAN-003641,"BAN-003641  (Z. Cham, structure 166)",S00002,W001,LGA01,2,yes
BAN-003642,"BAN-003642  (Z. Dogo, structure 54)",S00835,W010,LGA02,1,yes
BAN-003643,"BAN-003643  (S. Gani, structure 30)",S01216,W015,LGA01,0,yes
BAN-003644,"BAN-003644  (Z. Zubi, structure 171)",S01054,W014,LGA01,0,yes
BAN-003645,"BAN-003645  (K. Rabi, structure 118)",S01054,W014,LGA01,4,no
BAN-003646,"BAN-003646  (U. Dogo, structure 31)",S01054,W014,LGA01,1,yes
BAN-003647,"BAN-003647  (R. Bala, structure 251)",S01821,W028,LGA04,2,yes
BAN-003648,"BAN-003648  (B. Abu, structure 257)",S01163,W015,LGA01,1,yes
BAN-003649,"BAN-003649  (S. Gani, structure 177)",S01163,W015,LGA01,0,yes
BAN-003650,"BAN-003650  (I. Sule, structure 56)",S01163,W015,LGA01,0,yes
BAN-003651,"BAN-003651  (U. Oje, structure 11)",S01163,W015,LGA01,0,yes
BAN-003652,"BAN-003652  (R. Umar, structure 1)",S01163,W015,LGA01,2,yes
BAN-003653,"BAN-003653  (Y. Tanko, structure 85)",S01163,W015,LGA01,0,yes
BAN-003654,"BAN-003654  (Z. Gani, structure 171)",S02193,W034,LGA03,3,yes
BAN-003655,"BAN-003655  (U. Lami, structure 71)",S02166,W034,LGA03,4,yes
BAN-003656,"BAN-003656  (U. Bala, structure 16)",S02166,W034,LGA03,1,yes
BAN-003657,"BAN-003657  (R. Sule, structure 239)",S02166,W034,LGA03,0,yes
BAN-003658,"BAN-003658  (B. Sule, structure 128)",S02166,W034,LGA03,0,yes
BAN-003659,"BAN-003659  (F. Jibo, structure 239)",S02166,W034,LGA03,4,no
BAN-003660,"BAN-003660  (Y. Abu, structure 67)",S02166,W034,LGA03,1,yes
BAN-003661,"BAN-003661  (S. Haru, structure 26)",S02166,W034,LGA03,4,yes
BAN-003662,"BAN-003662  (I. Kabo, structure 186)",S02228,W035,LGA04,2,yes
BAN-003663,"BAN-003663  (R. Dogo, structure 226)",S00160,W002,LGA01,4,no
BAN-003664,"BAN-003664  (K. Gani, structure 104)",S01605,W023,LGA03,1,yes
BAN-003665,"BAN-003665  (F. Sule, structure 50)",S00527,W006,LGA01,2,yes
BAN-003666,"BAN-003666  (K. Abu, structure 145)",S01729,W026,LGA03,3,no
BAN-003667,"BAN-003667  (S. Kabo, structure 167)",S01729,W026,LGA03,0,no
BAN-003668,"BAN-003668  (R. Haru, structure 127)",S01695,W025,LGA04,2,yes
BAN-003669,"BAN-003669  (F. Nura, structure 121)",S01695,W025,LGA04,2,yes
BAN-003670,"BAN-003670  (F. Umar, structure 206)",S01695,W025,LGA04,0,yes
BAN-003671,"BAN-003671  (S. Cham, structure 255)",S01695,W025,LGA04,2,yes
BAN-003672,"BAN-003672  (M. Isa, structure 196)",S00287,W003,LGA01,1,yes
BAN-003673,"BAN-003673  (H. Rabi, structure 189)",S02370,W038,LGA03,4,yes
BAN-003674,"BAN-003674  (I. Oje, structure 30)",S02370,W038,LGA03,2,yes
BAN-003675,"BAN-003675  (A. Isa, structure 60)",S00977,W013,LGA02,1,yes
BAN-003676,"BAN-003676  (S. Rabi, structure 143)",S01316,W017,LGA03,1,yes
BAN-003677,"BAN-003677  (K. Ede, structure 91)",S01316,W017,LGA03,4,yes
BAN-003678,"BAN-003678  (Z. Wada, structure 143)",S01316,W017,LGA03,1,yes
BAN-003679,"BAN-003679  (Z. Sule, structure 208)",S02407,W038,LGA03,2,no
BAN-003680,"BAN-003680  (Z. Yaro, structure 71)",S00671,W008,LGA01,2,yes
BAN-003681,"BAN-003681  (K. Jibo, structure 73)",S00671,W008,LGA01,3,yes
BAN-003682,"BAN-003682  (U. Sule, structure 113)",S00671,W008,LGA01,2,yes
BAN-003683,"BAN-003683  (S. Ede, structure 79)",S01031,W014,LGA01,2,yes
BAN-003684,"BAN-003684  (Z. Bala, structure 18)",S01031,W014,LGA01,2,yes
BAN-003685,"BAN-003685  (S. Umar, structure 170)",S02365,W038,LGA03,1,yes
BAN-003686,"BAN-003686  (K. Zubi, structure 168)",S02365,W038,LGA03,1,yes
BAN-003687,"BAN-003687  (Y. Yaro, structure 157)",S02365,W038,LGA03,2,yes
BAN-003688,"BAN-003688  (Y. Bala, structure 121)",S00874,W011,LGA02,1,yes
BAN-003689,"BAN-003689  (R. Cham, structure 202)",S00874,W011,LGA02,3,yes
BAN-003690,"BAN-003690  (H. Oje, structure 74)",S00874,W011,LGA02,1,yes
BAN-003691,"BAN-003691  (A. Ede, structure 62)",S00874,W011,LGA02,4,yes
BAN-003692,"BAN-003692  (K. Sule, structure 258)",S00874,W011,LGA02,1,yes
BAN-003693,"BAN-003693  (Z. Haru, structure 8)",S02198,W034,LGA03,2,yes
BAN-003694,"BAN-003694  (S. Umar, structure 188)",S02198,W034,LGA03,0,yes
BAN-003695,"BAN-003695  (I. Rabi, structure 179)",S02198,W034,LGA03,3,yes
BAN-003696,"BAN-003696  (R. Haru, structure 108)",S01368,W018,LGA02,3,yes
BAN-003697,"BAN-003697  (K. Lami, structure 34)",S01368,W018,LGA02,2,yes
BAN-003698,"BAN-003698  (K. Zubi, structure 221)",S01368,W018,LGA02,2,yes
BAN-003699,"BAN-003699  (B. Rabi, structure 146)",S01368,W018,LGA02,3,no
BAN-003700,"BAN-003700  (Z. Isa, structure 107)",S01368,W018,LGA02,1,yes
BAN-003701,"BAN-003701  (U. Musa, structure 246)",S01368,W018,LGA02,3,yes
BAN-003702,"BAN-003702  (R. Nura, structure 248)",S01368,W018,LGA02,0,yes
BAN-003703,"BAN-003703  (U. Oje, structure 254)",S02282,W036,LGA04,4,yes
BAN-003704,"BAN-003704  (S. Funo, structure 189)",S02282,W036,LGA04,2,yes
BAN-003705,"BAN-003705  (B. Yaro, structure 162)",S01069,W014,LGA01,2,yes
BAN-003706,"BAN-003706  (R. Pama, structure 95)",S01069,W014,LGA01,3,yes
BAN-003707,"BAN-003707  (I. Haru, structure 107)",S00670,W008,LGA01,1,yes
BAN-003708,"BAN-003708  (B. Ede, structure 22)",S00670,W008,LGA01,3,yes
BAN-003709,"BAN-003709  (R. Funo, structure 89)",S00670,W008,LGA01,4,yes
BAN-003710,"BAN-003710  (Y. Wada, structure 202)",S01616,W023,LGA03,3,yes
BAN-003711,"BAN-003711  (A. Nura, structure 124)",S00028,W001,LGA01,2,yes
BAN-003712,"BAN-003712  (R. Sule, structure 17)",S00077,W001,LGA01,3,yes
BAN-003713,"BAN-003713  (R. Bala, structure 253)",S00077,W001,LGA01,3,yes
BAN-003714,"BAN-003714  (Z. Tanko, structure 167)",S00041,W001,LGA01,2,yes
BAN-003715,"BAN-003715  (F. Nura, structure 234)",S00041,W001,LGA01,1,yes
BAN-003716,"BAN-003716  (K. Lami, structure 33)",S00041,W001,LGA01,1,yes
BAN-003717,"BAN-003717  (F. Ede, structure 239)",S00140,W002,LGA01,4,yes
BAN-003718,"BAN-003718  (Y. Nura, structure 32)",S00140,W002,LGA01,1,yes
BAN-003719,"BAN-003719  (M. Lami, structure 216)",S00372,W005,LGA02,4,yes
BAN-003720,"BAN-003720  (S. Isa, structure 206)",S01802,W028,LGA04,4,yes
BAN-003721,"BAN-003721  (S. Haru, structure 248)",S01448,W020,LGA01,4,yes
BAN-003722,"BAN-003722  (Y. Haru, structure 239)",S01448,W020,LGA01,1,yes
BAN-003723,"BAN-003723  (H. Wada, structure 210)",S01448,W020,LGA01,2,yes
BAN-003724,"BAN-003724  (Y. Umar, structure 80)",S01448,W020,LGA01,2,yes
BAN-003725,"BAN-003725  (F. Dogo, structure 78)",S02231,W035,LGA04,3,yes
BAN-003726,"BAN-003726  (A. Funo, structure 221)",S02231,W035,LGA04,2,yes
BAN-003727,"BAN-003727  (I. Wada, structure 224)",S02231,W035,LGA04,1,no
BAN-003728,"BAN-003728  (K. Pama, structure 18)",S02149,W033,LGA03,3,yes
BAN-003729,"BAN-003729  (U. Dogo, structure 241)",S00371,W005,LGA02,2,yes
BAN-003730,"BAN-003730  (Y. Haru, structure 233)",S00371,W005,LGA02,0,yes
BAN-003731,"BAN-003731  (Z. Pama, structure 24)",S00371,W005,LGA02,0,yes
BAN-003732,"BAN-003732  (F. Umar, structure 28)",S00262,W003,LGA01,4,yes
BAN-003733,"BAN-003733  (S. Umar, structure 43)",S00908,W011,LGA02,3,yes
BAN-003734,"BAN-003734  (B. Rabi, structure 257)",S00908,W011,LGA02,0,yes
BAN-003735,"BAN-003735  (U. Zubi, structure 102)",S00908,W011,LGA02,4,yes
BAN-003736,"BAN-003736  (B. Yaro, structure 195)",S00908,W011,LGA02,3,yes
BAN-003737,"BAN-003737  (R. Tanko, structure 20)",S00908,W011,LGA02,4,yes
BAN-003738,"BAN-003738  (F. Wada, structure 161)",S00908,W011,LGA02,3,yes
BAN-003739,"BAN-003739  (B. Yaro, structure 243)",S01008,W014,LGA01,4,yes
BAN-003740,"BAN-003740  (A. Musa, structure 149)",S01008,W014,LGA01,4,yes
BAN-003741,"BAN-003741  (S. Abu, structure 255)",S02402,W038,LGA03,3,yes
BAN-003742,"BAN-003742  (U. Sule, structure 137)",S02402,W038,LGA03,4,yes
BAN-003743,"BAN-003743  (K. Jibo, structure 196)",S02402,W038,LGA03,3,yes
BAN-003744,"BAN-003744  (Z. Lami, structure 34)",S01805,W028,LGA04,2,yes
BAN-003745,"BAN-003745  (U. Umar, structure 34)",S01805,W028,LGA04,1,no
BAN-003746,"BAN-003746  (M. Gani, structure 82)",S01805,W028,LGA04,1,yes
BAN-003747,"BAN-003747  (I. Nura, structure 178)",S02506,W040,LGA04,4,yes
BAN-003748,"BAN-003748  (M. Ede, structure 5)",S02506,W040,LGA04,0,yes
BAN-003749,"BAN-003749  (F. Umar, structure 21)",S02077,W032,LGA04,4,yes
BAN-003750,"BAN-003750  (A. Jibo, structure 240)",S02077,W032,LGA04,0,yes
BAN-003751,"BAN-003751  (R. Lami, structure 34)",S02077,W032,LGA04,0,yes
BAN-003752,"BAN-003752  (S. Jibo, structure 154)",S02077,W032,LGA04,1,yes
BAN-003753,"BAN-003753  (H. Isa, structure 38)",S02077,W032,LGA04,0,yes
BAN-003754,"BAN-003754  (I. Dogo, structure 138)",S02077,W032,LGA04,1,yes
BAN-003755,"BAN-003755  (Z. Zubi, structure 38)",S01078,W014,LGA01,3,yes
BAN-003756,"BAN-003756  (I. Musa, structure 129)",S01101,W015,LGA01,4,no
BAN-003757,"BAN-003757  (S. Funo, structure 48)",S01101,W015,LGA01,4,yes
BAN-003758,"BAN-003758  (Z. Cham, structure 59)",S01101,W015,LGA01,0,yes
BAN-003759,"BAN-003759  (U. Musa, structure 70)",S00681,W008,LGA01,2,yes
BAN-003760,"BAN-003760  (R. Cham, structure 38)",S01604,W023,LGA03,2,yes
BAN-003761,"BAN-003761  (U. Bala, structure 125)",S01604,W023,LGA03,1,yes
BAN-003762,"BAN-003762  (U. Dogo, structure 166)",S01604,W023,LGA03,4,yes
BAN-003763,"BAN-003763  (Y. Bala, structure 53)",S01604,W023,LGA03,2,yes
BAN-003764,"BAN-003764  (A. Lami, structure 211)",S01604,W023,LGA03,3,yes
BAN-003765,"BAN-003765  (A. Zubi, structure 116)",S02179,W034,LGA03,0,yes
BAN-003766,"BAN-003766  (M. Dogo, structure 71)",S00589,W007,LGA01,0,yes
BAN-003767,"BAN-003767  (Z. Wada, structure 174)",S02386,W038,LGA03,3,yes
BAN-003768,"BAN-003768  (M. Yaro, structure 96)",S00088,W001,LGA01,0,yes
BAN-003769,"BAN-003769  (A. Oje, structure 2)",S00088,W001,LGA01,3,yes
BAN-003770,"BAN-003770  (I. Bala, structure 249)",S00088,W001,LGA01,4,yes
BAN-003771,"BAN-003771  (B. Yaro, structure 27)",S02217,W035,LGA04,4,yes
BAN-003772,"BAN-003772  (U. Rabi, structure 206)",S02217,W035,LGA04,0,yes
BAN-003773,"BAN-003773  (R. Tanko, structure 249)",S01553,W021,LGA02,1,yes
BAN-003774,"BAN-003774  (A. Yaro, structure 250)",S01553,W021,LGA02,3,yes
BAN-003775,"BAN-003775  (H. Ede, structure 20)",S01553,W021,LGA02,4,yes
BAN-003776,"BAN-003776  (I. Nura, structure 246)",S00674,W008,LGA01,4,yes
BAN-003777,"BAN-003777  (U. Abu, structure 151)",S00674,W008,LGA01,3,yes
BAN-003778,"BAN-003778  (B. Rabi, structure 207)",S02361,W037,LGA03,4,yes
BAN-003779,"BAN-003779  (A. Abu, structure 13)",S02361,W037,LGA03,0,yes
BAN-003780,"BAN-003780  (R. Tanko, structure 95)",S02361,W037,LGA03,3,yes
BAN-003781,"BAN-003781  (M. Haru, structure 2)",S02361,W037,LGA03,4,yes
BAN-003782,"BAN-003782  (F. Yaro, structure 27)",S02119,W033,LGA03,1,yes
BAN-003783,"BAN-003783  (Z. Rabi, structure 98)",S02119,W033,LGA03,3,yes
BAN-003784,"BAN-003784  (Z. Abu, structure 113)",S01162,W015,LGA01,4,yes
BAN-003785,"BAN-003785  (Y. Umar, structure 222)",S01162,W015,LGA01,0,yes
BAN-003786,"BAN-003786  (M. Umar, structure 229)",S01162,W015,LGA01,4,yes
BAN-003787,"BAN-003787  (K. Umar, structure 20)",S01162,W015,LGA01,4,yes
BAN-003788,"BAN-003788  (A. Kabo, structure 233)",S02403,W038,LGA03,3,yes
BAN-003789,"BAN-003789  (A. Oje, structure 85)",S02403,W038,LGA03,1,yes
BAN-003790,"BAN-003790  (I. Cham, structure 141)",S00861,W010,LGA02,3,yes
BAN-003791,"BAN-003791  (Y. Kabo, structure 77)",S00861,W010,LGA02,0,no
BAN-003792,"BAN-003792  (Z. Wada, structure 192)",S00861,W010,LGA02,1,yes
BAN-003793,"BAN-003793  (M. Zubi, structure 197)",S00861,W010,LGA02,1,yes
BAN-003794,"BAN-003794  (Z. Musa, structure 91)",S02338,W037,LGA03,1,yes
BAN-003795,"BAN-003795  (M. Umar, structure 173)",S02338,W037,LGA03,2,yes
BAN-003796,"BAN-003796  (A. Haru, structure 183)",S02338,W037,LGA03,2,yes
BAN-003797,"BAN-003797  (M. Ede, structure 136)",S02338,W037,LGA03,3,no
